video,candidate,real_or_fake,frame_idx,timestamp_s,crop_path
Biden/Fvids/vfhBnrrjPVo.mp4,Biden,fake,480,20.0,frames_cropped/Biden/Fframes/vfhBnrrjPVo_20.00s_f000480_c0.jpg
Biden/Fvids/vfhBnrrjPVo.mp4,Biden,fake,528,22.0,frames_cropped/Biden/Fframes/vfhBnrrjPVo_22.00s_f000528_c0.jpg
Biden/Fvids/vfhBnrrjPVo.mp4,Biden,fake,576,24.0,frames_cropped/Biden/Fframes/vfhBnrrjPVo_24.00s_f000576_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,0,0.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_0.00s_f000000_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,60,2.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_2.00s_f000060_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,120,4.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_4.00s_f000120_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,180,6.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_6.00s_f000180_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,240,8.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_8.00s_f000240_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,300,10.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_10.00s_f000300_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,360,12.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_12.00s_f000360_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,420,14.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_14.00s_f000420_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,480,16.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_16.00s_f000480_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,540,18.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_18.00s_f000540_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,600,20.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_20.00s_f000600_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,660,22.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_22.00s_f000660_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,720,24.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_24.00s_f000720_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,780,26.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_26.00s_f000780_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,840,28.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_28.00s_f000840_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,900,30.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_30.00s_f000900_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,960,32.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_32.00s_f000960_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,1020,34.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_34.00s_f001020_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,1080,36.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_36.00s_f001080_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,1140,38.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_38.00s_f001140_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,1200,40.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_40.00s_f001200_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,1260,42.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_42.00s_f001260_c0.jpg
Biden/Fvids/6M1aIetjZOU.webm,Biden,fake,1320,44.0,frames_cropped/Biden/Fframes/6M1aIetjZOU_44.00s_f001320_c0.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,528,22.02,frames_cropped/Biden/Fframes/4etqiIEvjgE_22.02s_f000528_c0.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,576,24.02,frames_cropped/Biden/Fframes/4etqiIEvjgE_24.02s_f000576_c0.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,960,40.04,frames_cropped/Biden/Fframes/4etqiIEvjgE_40.04s_f000960_c0.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,960,40.04,frames_cropped/Biden/Fframes/4etqiIEvjgE_40.04s_f000960_c1.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,1056,44.04,frames_cropped/Biden/Fframes/4etqiIEvjgE_44.04s_f001056_c0.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,1152,48.05,frames_cropped/Biden/Fframes/4etqiIEvjgE_48.05s_f001152_c0.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,1152,48.05,frames_cropped/Biden/Fframes/4etqiIEvjgE_48.05s_f001152_c1.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,1200,50.05,frames_cropped/Biden/Fframes/4etqiIEvjgE_50.05s_f001200_c0.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,1248,52.05,frames_cropped/Biden/Fframes/4etqiIEvjgE_52.05s_f001248_c0.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,1248,52.05,frames_cropped/Biden/Fframes/4etqiIEvjgE_52.05s_f001248_c1.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,1296,54.05,frames_cropped/Biden/Fframes/4etqiIEvjgE_54.05s_f001296_c0.jpg
Biden/Fvids/4etqiIEvjgE.webm,Biden,fake,1344,56.06,frames_cropped/Biden/Fframes/4etqiIEvjgE_56.06s_f001344_c0.jpg
Biden/Fvids/38-xqTmSUDY.webm,Biden,fake,420,14.0,frames_cropped/Biden/Fframes/38-xqTmSUDY_14.00s_f000420_c0.jpg
Biden/Fvids/38-xqTmSUDY.webm,Biden,fake,480,16.0,frames_cropped/Biden/Fframes/38-xqTmSUDY_16.00s_f000480_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,0,0.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_0.00s_f000000_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,60,2.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_2.00s_f000060_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,120,4.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_4.00s_f000120_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,180,6.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_6.00s_f000180_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,240,8.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_8.00s_f000240_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,300,10.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_10.00s_f000300_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,360,12.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_12.00s_f000360_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,420,14.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_14.00s_f000420_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,480,16.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_16.00s_f000480_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,540,18.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_18.00s_f000540_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,600,20.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_20.00s_f000600_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,660,22.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_22.00s_f000660_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,720,24.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_24.00s_f000720_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,780,26.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_26.00s_f000780_c0.jpg
Biden/Fvids/0TjTXD7Opxk.webm,Biden,fake,840,28.0,frames_cropped/Biden/Fframes/0TjTXD7Opxk_28.00s_f000840_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,0,0.0,frames_cropped/Biden/Fframes/yVEhrIMc-ps_0.00s_f000000_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,60,2.0,frames_cropped/Biden/Fframes/yVEhrIMc-ps_2.00s_f000060_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,120,4.0,frames_cropped/Biden/Fframes/yVEhrIMc-ps_4.00s_f000120_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,180,6.01,frames_cropped/Biden/Fframes/yVEhrIMc-ps_6.01s_f000180_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,240,8.01,frames_cropped/Biden/Fframes/yVEhrIMc-ps_8.01s_f000240_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,300,10.01,frames_cropped/Biden/Fframes/yVEhrIMc-ps_10.01s_f000300_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,360,12.01,frames_cropped/Biden/Fframes/yVEhrIMc-ps_12.01s_f000360_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,420,14.01,frames_cropped/Biden/Fframes/yVEhrIMc-ps_14.01s_f000420_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,480,16.02,frames_cropped/Biden/Fframes/yVEhrIMc-ps_16.02s_f000480_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,540,18.02,frames_cropped/Biden/Fframes/yVEhrIMc-ps_18.02s_f000540_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,600,20.02,frames_cropped/Biden/Fframes/yVEhrIMc-ps_20.02s_f000600_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,660,22.02,frames_cropped/Biden/Fframes/yVEhrIMc-ps_22.02s_f000660_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,720,24.02,frames_cropped/Biden/Fframes/yVEhrIMc-ps_24.02s_f000720_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,780,26.03,frames_cropped/Biden/Fframes/yVEhrIMc-ps_26.03s_f000780_c0.jpg
Biden/Fvids/yVEhrIMc-ps.webm,Biden,fake,840,28.03,frames_cropped/Biden/Fframes/yVEhrIMc-ps_28.03s_f000840_c0.jpg
Biden/Fvids/4MXZR2A5-GI.webm,Biden,fake,0,0.0,frames_cropped/Biden/Fframes/4MXZR2A5-GI_0.00s_f000000_c0.jpg
Biden/Fvids/4MXZR2A5-GI.webm,Biden,fake,50,2.0,frames_cropped/Biden/Fframes/4MXZR2A5-GI_2.00s_f000050_c0.jpg
Biden/Fvids/4MXZR2A5-GI.webm,Biden,fake,100,4.0,frames_cropped/Biden/Fframes/4MXZR2A5-GI_4.00s_f000100_c0.jpg
Biden/Fvids/4MXZR2A5-GI.webm,Biden,fake,150,6.0,frames_cropped/Biden/Fframes/4MXZR2A5-GI_6.00s_f000150_c0.jpg
Biden/Fvids/4MXZR2A5-GI.webm,Biden,fake,200,8.0,frames_cropped/Biden/Fframes/4MXZR2A5-GI_8.00s_f000200_c0.jpg
Biden/Fvids/4MXZR2A5-GI.webm,Biden,fake,250,10.0,frames_cropped/Biden/Fframes/4MXZR2A5-GI_10.00s_f000250_c0.jpg
Biden/Fvids/4MXZR2A5-GI.webm,Biden,fake,300,12.0,frames_cropped/Biden/Fframes/4MXZR2A5-GI_12.00s_f000300_c0.jpg
Biden/Fvids/4MXZR2A5-GI.webm,Biden,fake,350,14.0,frames_cropped/Biden/Fframes/4MXZR2A5-GI_14.00s_f000350_c0.jpg
Biden/Fvids/4MXZR2A5-GI.webm,Biden,fake,400,16.0,frames_cropped/Biden/Fframes/4MXZR2A5-GI_16.00s_f000400_c0.jpg
Biden/Fvids/4MXZR2A5-GI.webm,Biden,fake,450,18.0,frames_cropped/Biden/Fframes/4MXZR2A5-GI_18.00s_f000450_c0.jpg
Biden/Fvids/4MXZR2A5-GI.webm,Biden,fake,500,20.0,frames_cropped/Biden/Fframes/4MXZR2A5-GI_20.00s_f000500_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,0,0.0,frames_cropped/Biden/Fframes/uzLncXuSIRQ_0.00s_f000000_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,60,2.0,frames_cropped/Biden/Fframes/uzLncXuSIRQ_2.00s_f000060_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,120,4.0,frames_cropped/Biden/Fframes/uzLncXuSIRQ_4.00s_f000120_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,180,6.01,frames_cropped/Biden/Fframes/uzLncXuSIRQ_6.01s_f000180_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,240,8.01,frames_cropped/Biden/Fframes/uzLncXuSIRQ_8.01s_f000240_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,300,10.01,frames_cropped/Biden/Fframes/uzLncXuSIRQ_10.01s_f000300_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,360,12.01,frames_cropped/Biden/Fframes/uzLncXuSIRQ_12.01s_f000360_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,420,14.01,frames_cropped/Biden/Fframes/uzLncXuSIRQ_14.01s_f000420_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,480,16.02,frames_cropped/Biden/Fframes/uzLncXuSIRQ_16.02s_f000480_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,540,18.02,frames_cropped/Biden/Fframes/uzLncXuSIRQ_18.02s_f000540_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,600,20.02,frames_cropped/Biden/Fframes/uzLncXuSIRQ_20.02s_f000600_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,660,22.02,frames_cropped/Biden/Fframes/uzLncXuSIRQ_22.02s_f000660_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,720,24.02,frames_cropped/Biden/Fframes/uzLncXuSIRQ_24.02s_f000720_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,780,26.03,frames_cropped/Biden/Fframes/uzLncXuSIRQ_26.03s_f000780_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,840,28.03,frames_cropped/Biden/Fframes/uzLncXuSIRQ_28.03s_f000840_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,900,30.03,frames_cropped/Biden/Fframes/uzLncXuSIRQ_30.03s_f000900_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,960,32.03,frames_cropped/Biden/Fframes/uzLncXuSIRQ_32.03s_f000960_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1020,34.03,frames_cropped/Biden/Fframes/uzLncXuSIRQ_34.03s_f001020_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1080,36.04,frames_cropped/Biden/Fframes/uzLncXuSIRQ_36.04s_f001080_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1140,38.04,frames_cropped/Biden/Fframes/uzLncXuSIRQ_38.04s_f001140_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1200,40.04,frames_cropped/Biden/Fframes/uzLncXuSIRQ_40.04s_f001200_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1260,42.04,frames_cropped/Biden/Fframes/uzLncXuSIRQ_42.04s_f001260_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1320,44.04,frames_cropped/Biden/Fframes/uzLncXuSIRQ_44.04s_f001320_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1380,46.05,frames_cropped/Biden/Fframes/uzLncXuSIRQ_46.05s_f001380_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1440,48.05,frames_cropped/Biden/Fframes/uzLncXuSIRQ_48.05s_f001440_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1500,50.05,frames_cropped/Biden/Fframes/uzLncXuSIRQ_50.05s_f001500_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1560,52.05,frames_cropped/Biden/Fframes/uzLncXuSIRQ_52.05s_f001560_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1620,54.05,frames_cropped/Biden/Fframes/uzLncXuSIRQ_54.05s_f001620_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1680,56.06,frames_cropped/Biden/Fframes/uzLncXuSIRQ_56.06s_f001680_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1740,58.06,frames_cropped/Biden/Fframes/uzLncXuSIRQ_58.06s_f001740_c0.jpg
Biden/Fvids/uzLncXuSIRQ.mkv,Biden,fake,1800,60.06,frames_cropped/Biden/Fframes/uzLncXuSIRQ_60.06s_f001800_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,0,0.0,frames_cropped/Biden/Fframes/0yJysodFCyY_0.00s_f000000_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,0,0.0,frames_cropped/Biden/Fframes/0yJysodFCyY_0.00s_f000000_c1.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,144,6.01,frames_cropped/Biden/Fframes/0yJysodFCyY_6.01s_f000144_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,192,8.01,frames_cropped/Biden/Fframes/0yJysodFCyY_8.01s_f000192_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,240,10.01,frames_cropped/Biden/Fframes/0yJysodFCyY_10.01s_f000240_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,288,12.01,frames_cropped/Biden/Fframes/0yJysodFCyY_12.01s_f000288_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,336,14.01,frames_cropped/Biden/Fframes/0yJysodFCyY_14.01s_f000336_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,336,14.01,frames_cropped/Biden/Fframes/0yJysodFCyY_14.01s_f000336_c1.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,384,16.02,frames_cropped/Biden/Fframes/0yJysodFCyY_16.02s_f000384_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,384,16.02,frames_cropped/Biden/Fframes/0yJysodFCyY_16.02s_f000384_c1.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,432,18.02,frames_cropped/Biden/Fframes/0yJysodFCyY_18.02s_f000432_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,480,20.02,frames_cropped/Biden/Fframes/0yJysodFCyY_20.02s_f000480_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,528,22.02,frames_cropped/Biden/Fframes/0yJysodFCyY_22.02s_f000528_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,576,24.02,frames_cropped/Biden/Fframes/0yJysodFCyY_24.02s_f000576_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,672,28.03,frames_cropped/Biden/Fframes/0yJysodFCyY_28.03s_f000672_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,720,30.03,frames_cropped/Biden/Fframes/0yJysodFCyY_30.03s_f000720_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,768,32.03,frames_cropped/Biden/Fframes/0yJysodFCyY_32.03s_f000768_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,816,34.03,frames_cropped/Biden/Fframes/0yJysodFCyY_34.03s_f000816_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,864,36.04,frames_cropped/Biden/Fframes/0yJysodFCyY_36.04s_f000864_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,912,38.04,frames_cropped/Biden/Fframes/0yJysodFCyY_38.04s_f000912_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,960,40.04,frames_cropped/Biden/Fframes/0yJysodFCyY_40.04s_f000960_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1008,42.04,frames_cropped/Biden/Fframes/0yJysodFCyY_42.04s_f001008_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1056,44.04,frames_cropped/Biden/Fframes/0yJysodFCyY_44.04s_f001056_c7.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1056,44.04,frames_cropped/Biden/Fframes/0yJysodFCyY_44.04s_f001056_c8.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1104,46.05,frames_cropped/Biden/Fframes/0yJysodFCyY_46.05s_f001104_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1104,46.05,frames_cropped/Biden/Fframes/0yJysodFCyY_46.05s_f001104_c1.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1104,46.05,frames_cropped/Biden/Fframes/0yJysodFCyY_46.05s_f001104_c2.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1152,48.05,frames_cropped/Biden/Fframes/0yJysodFCyY_48.05s_f001152_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1200,50.05,frames_cropped/Biden/Fframes/0yJysodFCyY_50.05s_f001200_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1200,50.05,frames_cropped/Biden/Fframes/0yJysodFCyY_50.05s_f001200_c1.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1200,50.05,frames_cropped/Biden/Fframes/0yJysodFCyY_50.05s_f001200_c2.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1248,52.05,frames_cropped/Biden/Fframes/0yJysodFCyY_52.05s_f001248_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1296,54.05,frames_cropped/Biden/Fframes/0yJysodFCyY_54.05s_f001296_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1344,56.06,frames_cropped/Biden/Fframes/0yJysodFCyY_56.06s_f001344_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1392,58.06,frames_cropped/Biden/Fframes/0yJysodFCyY_58.06s_f001392_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1440,60.06,frames_cropped/Biden/Fframes/0yJysodFCyY_60.06s_f001440_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1488,62.06,frames_cropped/Biden/Fframes/0yJysodFCyY_62.06s_f001488_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1536,64.06,frames_cropped/Biden/Fframes/0yJysodFCyY_64.06s_f001536_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1536,64.06,frames_cropped/Biden/Fframes/0yJysodFCyY_64.06s_f001536_c1.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1584,66.07,frames_cropped/Biden/Fframes/0yJysodFCyY_66.07s_f001584_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1632,68.07,frames_cropped/Biden/Fframes/0yJysodFCyY_68.07s_f001632_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1680,70.07,frames_cropped/Biden/Fframes/0yJysodFCyY_70.07s_f001680_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1728,72.07,frames_cropped/Biden/Fframes/0yJysodFCyY_72.07s_f001728_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1776,74.07,frames_cropped/Biden/Fframes/0yJysodFCyY_74.07s_f001776_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1824,76.08,frames_cropped/Biden/Fframes/0yJysodFCyY_76.08s_f001824_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1872,78.08,frames_cropped/Biden/Fframes/0yJysodFCyY_78.08s_f001872_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1920,80.08,frames_cropped/Biden/Fframes/0yJysodFCyY_80.08s_f001920_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,1968,82.08,frames_cropped/Biden/Fframes/0yJysodFCyY_82.08s_f001968_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2016,84.08,frames_cropped/Biden/Fframes/0yJysodFCyY_84.08s_f002016_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2064,86.09,frames_cropped/Biden/Fframes/0yJysodFCyY_86.09s_f002064_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2112,88.09,frames_cropped/Biden/Fframes/0yJysodFCyY_88.09s_f002112_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2160,90.09,frames_cropped/Biden/Fframes/0yJysodFCyY_90.09s_f002160_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2208,92.09,frames_cropped/Biden/Fframes/0yJysodFCyY_92.09s_f002208_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2256,94.09,frames_cropped/Biden/Fframes/0yJysodFCyY_94.09s_f002256_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2304,96.1,frames_cropped/Biden/Fframes/0yJysodFCyY_96.10s_f002304_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2352,98.1,frames_cropped/Biden/Fframes/0yJysodFCyY_98.10s_f002352_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2400,100.1,frames_cropped/Biden/Fframes/0yJysodFCyY_100.10s_f002400_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2400,100.1,frames_cropped/Biden/Fframes/0yJysodFCyY_100.10s_f002400_c1.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2448,102.1,frames_cropped/Biden/Fframes/0yJysodFCyY_102.10s_f002448_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2544,106.11,frames_cropped/Biden/Fframes/0yJysodFCyY_106.11s_f002544_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2592,108.11,frames_cropped/Biden/Fframes/0yJysodFCyY_108.11s_f002592_c0.jpg
Biden/Fvids/0yJysodFCyY.mkv,Biden,fake,2640,110.11,frames_cropped/Biden/Fframes/0yJysodFCyY_110.11s_f002640_c0.jpg
